name,guid,unknown
ItemID.HeroItem.Ink_UM_Hands,3178,0
ItemID.HeroItem.Ink_UM_Head,3179,0
ItemID.HeroItem.Ink_UM_Neck,3180,0
ItemID.HeroItem.Ink_UM_Ring,3181,0
ItemID.HeroItem.Ink_VVA_Back,3182,0
ItemID.HeroItem.Ink_VVA_Chest,3183,0
ItemID.HeroItem.Ink_VVA_Feet,3184,0
ItemID.HeroItem.Ink_VVA_Hands,3185,0
ItemID.HeroItem.Ink_VVA_Head,3186,0
ItemID.HeroItem.Ink_VVA_Legs,3187,0
ItemID.HeroItem.Ink_VVA_Necklace,3188,0
ItemID.HeroItem.Ink_VVA_Ring,3189,0
ItemID.HeroItem.Ink_VVA_Shoulders,3190,0
ItemID.HeroItem.Ink_Weapon_1,3191,0
ItemID.HeroItem.Ink_Weapon_1.1,3192,0
ItemID.HeroItem.Ink_Weapon_1.2,3193,0
ItemID.HeroItem.Ink_Weapon_1.3,3194,0
ItemID.HeroItem.Ink_Weapon_1.4,3195,0
ItemID.HeroItem.Ink_Weapon_1.5,3196,0
ItemID.HeroItem.Ink_Weapon_2,3197,0
ItemID.HeroItem.Ink_Weapon_2.1,3198,0
ItemID.HeroItem.Ink_Weapon_2.2,3199,0
ItemID.HeroItem.Ink_Weapon_2.3,3200,0
ItemID.HeroItem.Ink_Weapon_2.4,3201,0
ItemID.HeroItem.Ink_Weapon_2.5,3202,0
ItemID.HeroItem.Ink_Weapon_3,3203,0
ItemID.HeroItem.Ink_Weapon_3.1,3204,0
ItemID.HeroItem.Ink_Weapon_3.2,3205,0
ItemID.HeroItem.Ink_Weapon_3.3,3206,0
ItemID.HeroItem.Ink_Weapon_3.4,3207,0
ItemID.HeroItem.Ink_Weapon_3.5,3208,0
ItemID.HeroItem.Ink_Weapon_4,3209,0
ItemID.HeroItem.Ink_Weapon_4.1,3210,0
ItemID.HeroItem.Ink_Weapon_4.2,3211,0
ItemID.HeroItem.Ink_Weapon_4.3,3212,0
ItemID.HeroItem.Ink_Weapon_4.4,3213,0
ItemID.HeroItem.Ink_Weapon_4.5,3214,0
ItemID.HeroItem.Mara_DD_Back,3215,0
ItemID.HeroItem.Mara_DD_Feet,3216,0
ItemID.HeroItem.Mara_DD_Hands,3217,0
ItemID.HeroItem.Mara_DD_Head,3218,0
ItemID.HeroItem.Mara_DD_Legs,3219,0
ItemID.HeroItem.Mara_DD_Ring,3220,0
ItemID.HeroItem.Mara_EM_Back,3221,0
ItemID.HeroItem.Mara_EM_Hands,3222,0
ItemID.HeroItem.Mara_EM_Head,3223,0
ItemID.HeroItem.Mara_EM_Legs,3224,0
ItemID.HeroItem.Mara_EM_Neck,3225,0
ItemID.HeroItem.Mara_EM_Ring,3226,0
ItemID.HeroItem.Mara_FK_Chest,3227,0
ItemID.HeroItem.Mara_FK_Feet,3228,0
ItemID.HeroItem.Mara_FK_Hands,3229,0
ItemID.HeroItem.Mara_FK_Head,3230,0
ItemID.HeroItem.Mara_FK_Legs,3231,0
ItemID.HeroItem.Mara_FK_Necklace,3232,0
ItemID.HeroItem.Mara_FK_Ring,3233,0
ItemID.HeroItem.Mara_FK_Shoulders,3234,0
ItemID.HeroItem.Mara_FK_Wrists,3235,0
ItemID.HeroItem.Mara_IC_Feet,3236,0
ItemID.HeroItem.Mara_IC_Legs,3237,0
ItemID.HeroItem.Mara_IC_Neck,3238,0
ItemID.HeroItem.Mara_IC_Ring,3239,0
ItemID.HeroItem.Mara_IC_Shoulders,3240,0
ItemID.HeroItem.Mara_IC_Wrists,3241,0
ItemID.HeroItem.Mara_MISC_L1_Back,3242,0
ItemID.HeroItem.Mara_MISC_L1_Chest,3243,0
ItemID.HeroItem.Mara_MISC_L1_Feet,3244,0
ItemID.HeroItem.Mara_MISC_L1_Hands,3245,0
ItemID.HeroItem.Mara_MISC_L1_Helm,3246,0
ItemID.HeroItem.Mara_MISC_L1_Legs,3247,0
ItemID.HeroItem.Mara_MISC_L1_Shoulders,3248,0
ItemID.HeroItem.Mara_MISC_L1_Wrists,3249,0
ItemID.HeroItem.Mara_MISC_L2_Back,3250,0
ItemID.HeroItem.Mara_MISC_L2_Chest,3251,0
ItemID.HeroItem.Mara_MISC_L2_Feet,3252,0
ItemID.HeroItem.Mara_MISC_L2_Hands,3253,0
ItemID.HeroItem.Mara_MISC_L2_Helm,3254,0
ItemID.HeroItem.Mara_MISC_L2_Legs,3255,0
ItemID.HeroItem.Mara_MISC_L2_Shoulders,3256,0
ItemID.HeroItem.Mara_MISC_L2_Wrists,3257,0
ItemID.HeroItem.Mara_MISC_Starter_Back,3258,0
ItemID.HeroItem.Mara_MISC_Starter_Chest,3259,0
ItemID.HeroItem.Mara_MISC_Starter_Feet,3260,0
ItemID.HeroItem.Mara_MISC_Starter_Hands,3261,0
ItemID.HeroItem.Mara_MISC_Starter_Helm,3262,0
ItemID.HeroItem.Mara_MISC_Starter_Legs,3263,0
ItemID.HeroItem.Mara_MISC_Starter_Shoulders,3264,0
ItemID.HeroItem.Mara_MISC_Starter_Wrists,3265,0
ItemID.HeroItem.Mara_NP_Chest,3266,0
ItemID.HeroItem.Mara_NP_Hands,3267,0
ItemID.HeroItem.Mara_NP_Neck,3268,0
ItemID.HeroItem.Mara_NP_Ring,3269,0
ItemID.HeroItem.Mara_NP_Shoulders,3270,0
ItemID.HeroItem.Mara_NP_Wrists,3271,0
ItemID.HeroItem.Mara_PR_Chest,3272,0
ItemID.HeroItem.Mara_PR_Feet,3273,0
ItemID.HeroItem.Mara_PR_Hands,3274,0
ItemID.HeroItem.Mara_PR_Head,3275,0
ItemID.HeroItem.Mara_PR_Legs,3276,0
ItemID.HeroItem.Mara_PR_Necklace,3277,0
ItemID.HeroItem.Mara_PR_Ring,3278,0
ItemID.HeroItem.Mara_PR_Shoulders,3279,0
ItemID.HeroItem.Mara_PR_Wrists,3280,0
ItemID.HeroItem.Mara_SG_Chest,3281,0
ItemID.HeroItem.Mara_SG_Feet,3282,0
ItemID.HeroItem.Mara_SG_Hands,3283,0
ItemID.HeroItem.Mara_SG_Head,3284,0
ItemID.HeroItem.Mara_SG_Ring,3285,0
ItemID.HeroItem.Mara_SG_Wrists,3286,0
ItemID.HeroItem.Mara_UM_Back,3287,0
ItemID.HeroItem.Mara_UM_Chest,3288,0
ItemID.HeroItem.Mara_UM_Feet,3289,0
ItemID.HeroItem.Mara_UM_Legs,3290,0
ItemID.HeroItem.Mara_UM_Ring,3291,0
ItemID.HeroItem.Mara_UM_Shoulders,3292,0
ItemID.HeroItem.Mara_VVA_Back,3293,0
ItemID.HeroItem.Mara_VVA_Chest,3294,0
ItemID.HeroItem.Mara_VVA_Feet,3295,0
ItemID.HeroItem.Mara_VVA_Hands,3296,0
ItemID.HeroItem.Mara_VVA_Head,3297,0
ItemID.HeroItem.Mara_VVA_Legs,3298,0
ItemID.HeroItem.Mara_VVA_Necklace,3299,0
ItemID.HeroItem.Mara_VVA_Ring,3300,0
ItemID.HeroItem.Mara_VVA_Shoulders,3301,0
ItemID.HeroItem.Meiko_DD_Back,3302,0
ItemID.HeroItem.Meiko_DD_Feet,3303,0
ItemID.HeroItem.Meiko_DD_Hands,3304,0
ItemID.HeroItem.Meiko_DD_Head,3305,0
ItemID.HeroItem.Meiko_DD_Legs,3306,0
ItemID.HeroItem.Meiko_DD_Ring,3307,0
ItemID.HeroItem.Meiko_EM_Back,3308,0
ItemID.HeroItem.Meiko_EM_Hands,3309,0
ItemID.HeroItem.Meiko_EM_Head,3310,0
ItemID.HeroItem.Meiko_EM_Legs,3311,0
ItemID.HeroItem.Meiko_EM_Neck,3312,0
ItemID.HeroItem.Meiko_EM_Ring,3313,0
ItemID.HeroItem.Meiko_FK_Chest,3314,0
ItemID.HeroItem.Meiko_FK_Feet,3315,0
ItemID.HeroItem.Meiko_FK_Hands,3316,0
ItemID.HeroItem.Meiko_FK_Head,3317,0
ItemID.HeroItem.Meiko_FK_Legs,3318,0
ItemID.HeroItem.Meiko_FK_Necklace,3319,0
ItemID.HeroItem.Meiko_FK_Ring,3320,0
ItemID.HeroItem.Meiko_FK_Shoulders,3321,0
ItemID.HeroItem.Meiko_FK_Wrists,3322,0
ItemID.HeroItem.Meiko_IC_Feet,3323,0
ItemID.HeroItem.Meiko_IC_Legs,3324,0
ItemID.HeroItem.Meiko_IC_Neck,3325,0
ItemID.HeroItem.Meiko_IC_Ring,3326,0
ItemID.HeroItem.Meiko_IC_Shoulders,3327,0
ItemID.HeroItem.Meiko_IC_Wrists,3328,0
ItemID.HeroItem.Meiko_MISC_L1_Back,3329,0
ItemID.HeroItem.Meiko_MISC_L1_Chest,3330,0
ItemID.HeroItem.Meiko_MISC_L1_Feet,3331,0
ItemID.HeroItem.Meiko_MISC_L1_Hands,3332,0
ItemID.HeroItem.Meiko_MISC_L1_Helm,3333,0
ItemID.HeroItem.Meiko_MISC_L1_Legs,3334,0
ItemID.HeroItem.Meiko_MISC_L1_Shoulders,3335,0
ItemID.HeroItem.Meiko_MISC_L1_Wrists,3336,0
ItemID.HeroItem.Meiko_MISC_L2_Back,3337,0
ItemID.HeroItem.Meiko_MISC_L2_Chest,3338,0
ItemID.HeroItem.Meiko_MISC_L2_Feet,3339,0
ItemID.HeroItem.Meiko_MISC_L2_Hands,3340,0
ItemID.HeroItem.Meiko_MISC_L2_Helm,3341,0
ItemID.HeroItem.Meiko_MISC_L2_Legs,3342,0
ItemID.HeroItem.Meiko_MISC_L2_Shoulders,3343,0
ItemID.HeroItem.Meiko_MISC_L2_Wrists,3344,0
ItemID.HeroItem.Meiko_MISC_Starter_Back,3345,0
ItemID.HeroItem.Meiko_MISC_Starter_Chest,3346,0
ItemID.HeroItem.Meiko_MISC_Starter_Feet,3347,0
ItemID.HeroItem.Meiko_MISC_Starter_Hands,3348,0
ItemID.HeroItem.Meiko_MISC_Starter_Helm,3349,0
ItemID.HeroItem.Meiko_MISC_Starter_Legs,3350,0
ItemID.HeroItem.Meiko_MISC_Starter_Shoulders,3351,0
ItemID.HeroItem.Meiko_MISC_Starter_Wrists,3352,0
ItemID.HeroItem.Meiko_NP_Chest,3353,0
ItemID.HeroItem.Meiko_NP_Hands,3354,0
ItemID.HeroItem.Meiko_NP_Neck,3355,0
ItemID.HeroItem.Meiko_NP_Ring,3356,0
ItemID.HeroItem.Meiko_NP_Shoulders,3357,0
ItemID.HeroItem.Meiko_NP_Wrists,3358,0
ItemID.HeroItem.Meiko_PR_Chest,3359,0
ItemID.HeroItem.Meiko_PR_Feet,3360,0
ItemID.HeroItem.Meiko_PR_Hands,3361,0
ItemID.HeroItem.Meiko_PR_Head,3362,0
ItemID.HeroItem.Meiko_PR_Legs,3363,0
ItemID.HeroItem.Meiko_PR_Necklace,3364,0
ItemID.HeroItem.Meiko_PR_Ring,3365,0
ItemID.HeroItem.Meiko_PR_Shoulders,3366,0
ItemID.HeroItem.Meiko_PR_Wrists,3367,0
ItemID.HeroItem.Meiko_SG_Chest,3368,0
ItemID.HeroItem.Meiko_SG_Feet,3369,0
ItemID.HeroItem.Meiko_SG_Hands,3370,0
ItemID.HeroItem.Meiko_SG_Head,3371,0
ItemID.HeroItem.Meiko_SG_Ring,3372,0
ItemID.HeroItem.Meiko_SG_Wrists,3373,0
ItemID.HeroItem.Meiko_UM_Back,3374,0
ItemID.HeroItem.Meiko_UM_Chest,3375,0
ItemID.HeroItem.Meiko_UM_Feet,3376,0
ItemID.HeroItem.Meiko_UM_Legs,3377,0
ItemID.HeroItem.Meiko_UM_Ring,3378,0
ItemID.HeroItem.Meiko_UM_Shoulders,3379,0
ItemID.HeroItem.Meiko_VVA_Back,3380,0
ItemID.HeroItem.Meiko_VVA_Chest,3381,0
ItemID.HeroItem.Meiko_VVA_Feet,3382,0
ItemID.HeroItem.Meiko_VVA_Hands,3383,0
ItemID.HeroItem.Meiko_VVA_Head,3384,0
ItemID.HeroItem.Meiko_VVA_Legs,3385,0
ItemID.HeroItem.Meiko_VVA_Necklace,3386,0
ItemID.HeroItem.Meiko_VVA_Ring,3387,0
ItemID.HeroItem.Meiko_VVA_Shoulders,3388,0
ItemID.HeroItem.Mosse_DD_Back,3389,0
ItemID.HeroItem.Mosse_DD_Feet,3390,0
ItemID.HeroItem.Mosse_DD_Hands,3391,0
ItemID.HeroItem.Mosse_DD_Head,3392,0
ItemID.HeroItem.Mosse_DD_Legs,3393,0
ItemID.HeroItem.Mosse_DD_Ring,3394,0
ItemID.HeroItem.Mosse_DR_Back,3395,0
ItemID.HeroItem.Mosse_DR_Chest,3396,0
ItemID.HeroItem.Mosse_DR_Feet,3397,0
ItemID.HeroItem.Mosse_DR_Hands,3398,0
ItemID.HeroItem.Mosse_DR_Head,3399,0
ItemID.HeroItem.Mosse_DR_Legs,3400,0
ItemID.HeroItem.Mosse_DR_Necklace,3401,0
ItemID.HeroItem.Mosse_DR_Ring,3402,0
ItemID.HeroItem.Mosse_DR_Shoulders,3403,0
ItemID.HeroItem.Mosse_EM_Back,3404,0
ItemID.HeroItem.Mosse_EM_Hands,3405,0
ItemID.HeroItem.Mosse_EM_Head,3406,0
ItemID.HeroItem.Mosse_EM_Legs,3407,0
ItemID.HeroItem.Mosse_EM_Neck,3408,0
ItemID.HeroItem.Mosse_EM_Ring,3409,0
ItemID.HeroItem.Mosse_FK_Chest,3410,0
ItemID.HeroItem.Mosse_FK_Feet,3411,0
ItemID.HeroItem.Mosse_FK_Hands,3412,0
ItemID.HeroItem.Mosse_FK_Head,3413,0
ItemID.HeroItem.Mosse_FK_Legs,3414,0
ItemID.HeroItem.Mosse_FK_Necklace,3415,0
ItemID.HeroItem.Mosse_FK_Ring,3416,0
ItemID.HeroItem.Mosse_FK_Shoulders,3417,0
ItemID.HeroItem.Mosse_FK_Wrists,3418,0
ItemID.HeroItem.Mosse_IC_Feet,3419,0
ItemID.HeroItem.Mosse_IC_Legs,3420,0
ItemID.HeroItem.Mosse_IC_Neck,3421,0
ItemID.HeroItem.Mosse_IC_Ring,3422,0
ItemID.HeroItem.Mosse_IC_Shoulders,3423,0
ItemID.HeroItem.Mosse_IC_Wrists,3424,0
ItemID.HeroItem.Mosse_Legendary_Back,3425,0
ItemID.HeroItem.Mosse_Legendary_Chest,3426,0
ItemID.HeroItem.Mosse_Legendary_Feet,3427,0
ItemID.HeroItem.Mosse_Legendary_Hands,3428,0
ItemID.HeroItem.Mosse_Legendary_Helm,3429,0
ItemID.HeroItem.Mosse_Legendary_Legs,3430,0
ItemID.HeroItem.Mosse_Legendary_Necklace,3431,0
ItemID.HeroItem.Mosse_Legendary_Ring,3432,0
ItemID.HeroItem.Mosse_Legendary_Shoulders,3433,0
ItemID.HeroItem.Mosse_Legendary_Wrists,3434,0
ItemID.HeroItem.Mosse_MF_Back,3435,0
ItemID.HeroItem.Mosse_MF_Head,3436,0
ItemID.HeroItem.Mosse_MF_Legs,3437,0
ItemID.HeroItem.Mosse_MF_Neck,3438,0
ItemID.HeroItem.Mosse_MF_Ring,3439,0
ItemID.HeroItem.Mosse_MF_Shoulders,3440,0
ItemID.HeroItem.Mosse_MISC_L1_Back,3441,0
ItemID.HeroItem.Mosse_MISC_L1_Chest,3442,0
ItemID.HeroItem.Mosse_MISC_L1_Feet,3443,0
ItemID.HeroItem.Mosse_MISC_L1_Hands,3444,0
ItemID.HeroItem.Mosse_MISC_L1_Helm,3445,0
ItemID.HeroItem.Mosse_MISC_L1_Legs,3446,0
ItemID.HeroItem.Mosse_MISC_L1_Shoulders,3447,0
ItemID.HeroItem.Mosse_MISC_L1_Wrists,3448,0
ItemID.HeroItem.Mosse_MISC_L2_Back,3449,0
ItemID.HeroItem.Mosse_MISC_L2_Chest,3450,0
ItemID.HeroItem.Mosse_MISC_L2_Feet,3451,0
ItemID.HeroItem.Mosse_MISC_L2_Hands,3452,0
ItemID.HeroItem.Mosse_MISC_L2_Helm,3453,0
ItemID.HeroItem.Mosse_MISC_L2_Legs,3454,0
ItemID.HeroItem.Mosse_MISC_L2_Shoulders,3455,0
ItemID.HeroItem.Mosse_MISC_L2_Wrists,3456,0
ItemID.HeroItem.Mosse_MISC_Starter_Back,3457,0
ItemID.HeroItem.Mosse_MISC_Starter_Chest,3458,0
ItemID.HeroItem.Mosse_MISC_Starter_Feet,3459,0
ItemID.HeroItem.Mosse_MISC_Starter_Hands,3460,0
ItemID.HeroItem.Mosse_MISC_Starter_Helm,3461,0
ItemID.HeroItem.Mosse_MISC_Starter_Legs,3462,0
ItemID.HeroItem.Mosse_MISC_Starter_Shoulders,3463,0
ItemID.HeroItem.Mosse_MISC_Starter_Wrists,3464,0
ItemID.HeroItem.Mosse_NP_Chest,3465,0
ItemID.HeroItem.Mosse_NP_Hands,3466,0
ItemID.HeroItem.Mosse_NP_Neck,3467,0
ItemID.HeroItem.Mosse_NP_Ring,3468,0
ItemID.HeroItem.Mosse_NP_Shoulders,3469,0
ItemID.HeroItem.Mosse_NP_Wrists,3470,0
ItemID.HeroItem.Mosse_PR_Chest,3471,0
ItemID.HeroItem.Mosse_PR_Feet,3472,0
ItemID.HeroItem.Mosse_PR_Hands,3473,0
ItemID.HeroItem.Mosse_PR_Head,3474,0
ItemID.HeroItem.Mosse_PR_Legs,3475,0
ItemID.HeroItem.Mosse_PR_Necklace,3476,0
ItemID.HeroItem.Mosse_PR_Ring,3477,0
ItemID.HeroItem.Mosse_PR_Shoulders,3478,0
ItemID.HeroItem.Mosse_PR_Wrists,3479,0
ItemID.HeroItem.Mosse_SetA_Chest,3480,0
ItemID.HeroItem.Mosse_SetA_Hands,3481,0
ItemID.HeroItem.Mosse_SetA_Head,3482,0
ItemID.HeroItem.Mosse_SetA_Legs,3483,0
ItemID.HeroItem.Mosse_SetA_Necklace,3484,0
ItemID.HeroItem.Mosse_SetA_Ring,3485,0
ItemID.HeroItem.Mosse_SetA_Shoulders,3486,0
ItemID.HeroItem.Mosse_SetA_Wrists,3487,0
ItemID.HeroItem.Mosse_SetB_Chest,3488,0
ItemID.HeroItem.Mosse_SetB_Hands,3489,0
ItemID.HeroItem.Mosse_SetB_Head,3490,0
ItemID.HeroItem.Mosse_SetB_Legs,3491,0
ItemID.HeroItem.Mosse_SetB_Necklace,3492,0
ItemID.HeroItem.Mosse_SetB_Ring,3493,0
ItemID.HeroItem.Mosse_SetB_Shoulders,3494,0
ItemID.HeroItem.Mosse_SetB_Wrists,3495,0
ItemID.HeroItem.Mosse_SetC_Chest,3496,0
ItemID.HeroItem.Mosse_SetC_Hands,3497,0
ItemID.HeroItem.Mosse_SetC_Head,3498,0
ItemID.HeroItem.Mosse_SetC_Legs,3499,0
ItemID.HeroItem.Mosse_SetC_Necklace,3500,0
ItemID.HeroItem.Mosse_SetC_Ring,3501,0
ItemID.HeroItem.Mosse_SetC_Shoulders,3502,0
ItemID.HeroItem.Mosse_SetC_Wrists,3503,0
ItemID.HeroItem.Mosse_SetD_Chest,3504,0
ItemID.HeroItem.Mosse_SetD_Hands,3505,0
ItemID.HeroItem.Mosse_SetD_Head,3506,0
ItemID.HeroItem.Mosse_SetD_Legs,3507,0
ItemID.HeroItem.Mosse_SetD_Necklace,3508,0
ItemID.HeroItem.Mosse_SetD_Ring,3509,0
ItemID.HeroItem.Mosse_SetD_Shoulders,3510,0
ItemID.HeroItem.Mosse_SetD_Wrists,3511,0
ItemID.HeroItem.Mosse_SF_Back,3512,0
ItemID.HeroItem.Mosse_SF_Chest,3513,0
ItemID.HeroItem.Mosse_SF_Hands,3514,0
ItemID.HeroItem.Mosse_SF_Head,3515,0
ItemID.HeroItem.Mosse_SF_Neck,3516,0
ItemID.HeroItem.Mosse_SF_Ring,3517,0
ItemID.HeroItem.Mosse_SG_Chest,3518,0
ItemID.HeroItem.Mosse_SG_Feet,3519,0
ItemID.HeroItem.Mosse_SG_Hands,3520,0
ItemID.HeroItem.Mosse_SG_Head,3521,0
ItemID.HeroItem.Mosse_SG_Ring,3522,0
ItemID.HeroItem.Mosse_SG_Wrists,3523,0
ItemID.HeroItem.Mosse_UM_Back,3524,0
ItemID.HeroItem.Mosse_UM_Chest,3525,0
ItemID.HeroItem.Mosse_UM_Feet,3526,0
ItemID.HeroItem.Mosse_UM_Legs,3527,0
ItemID.HeroItem.Mosse_UM_Ring,3528,0
ItemID.HeroItem.Mosse_UM_Shoulders,3529,0
ItemID.HeroItem.Mosse_VVA_Back,3530,0
ItemID.HeroItem.Mosse_VVA_Chest,3531,0
ItemID.HeroItem.Mosse_VVA_Feet,3532,0
ItemID.HeroItem.Mosse_VVA_Hands,3533,0
ItemID.HeroItem.Mosse_VVA_Head,3534,0
ItemID.HeroItem.Mosse_VVA_Legs,3535,0
ItemID.HeroItem.Mosse_VVA_Necklace,3536,0
ItemID.HeroItem.Mosse_VVA_Ring,3537,0
ItemID.HeroItem.Mosse_VVA_Shoulders,3538,0
ItemID.HeroItem.Mosse_Weapon_1,3539,0
ItemID.HeroItem.Mosse_Weapon_1.1,3540,0
ItemID.HeroItem.Mosse_Weapon_1.2,3541,0
ItemID.HeroItem.Mosse_Weapon_1.3,3542,0
ItemID.HeroItem.Mosse_Weapon_1.4,3543,0
ItemID.HeroItem.Mosse_Weapon_1.5,3544,0
ItemID.HeroItem.Mosse_Weapon_2,3545,0
ItemID.HeroItem.Mosse_Weapon_2.1,3546,0
ItemID.HeroItem.Mosse_Weapon_2.2,3547,0
ItemID.HeroItem.Mosse_Weapon_2.3,3548,0
ItemID.HeroItem.Mosse_Weapon_2.4,3549,0
ItemID.HeroItem.Mosse_Weapon_2.5,3550,0
ItemID.HeroItem.Mosse_Weapon_3,3551,0
ItemID.HeroItem.Mosse_Weapon_3.1,3552,0
ItemID.HeroItem.Mosse_Weapon_3.2,3553,0
ItemID.HeroItem.Mosse_Weapon_3.3,3554,0
ItemID.HeroItem.Mosse_Weapon_3.4,3555,0
ItemID.HeroItem.Mosse_Weapon_3.5,3556,0
ItemID.HeroItem.Mosse_Weapon_4,3557,0
ItemID.HeroItem.Mosse_Weapon_4.1,3558,0
ItemID.HeroItem.Mosse_Weapon_4.2,3559,0
ItemID.HeroItem.Mosse_Weapon_4.3,3560,0
ItemID.HeroItem.Mosse_Weapon_4.4,3561,0
ItemID.HeroItem.Mosse_Weapon_4.5,3562,0
ItemID.HeroItem.Rime_DD_Head,3563,0
ItemID.HeroItem.Rime_DD_Legs,3564,0
ItemID.HeroItem.Rime_DD_Neck,3565,0
ItemID.HeroItem.Rime_DD_Ring,3566,0
ItemID.HeroItem.Rime_DD_Shoulders,3567,0
ItemID.HeroItem.Rime_DD_Wrists,3568,0
ItemID.HeroItem.Rime_EM_Chest,3569,0
ItemID.HeroItem.Rime_EM_Feet,3570,0
ItemID.HeroItem.Rime_EM_Legs,3571,0
ItemID.HeroItem.Rime_EM_Neck,3572,0
ItemID.HeroItem.Rime_EM_Ring,3573,0
ItemID.HeroItem.Rime_EM_Wrists,3574,0
ItemID.HeroItem.Rime_FK_Back,3575,0
ItemID.HeroItem.Rime_FK_Chest,3576,0
ItemID.HeroItem.Rime_FK_Feet,3577,0
ItemID.HeroItem.Rime_FK_Hands,3578,0
ItemID.HeroItem.Rime_FK_Head,3579,0
ItemID.HeroItem.Rime_FK_Legs,3580,0
ItemID.HeroItem.Rime_FK_Necklace,3581,0
ItemID.HeroItem.Rime_FK_Ring,3582,0
ItemID.HeroItem.Rime_FK_Shoulders,3583,0
ItemID.HeroItem.Rime_IC_Back,3584,0
ItemID.HeroItem.Rime_IC_Chest,3585,0
ItemID.HeroItem.Rime_IC_Feet,3586,0
ItemID.HeroItem.Rime_IC_Hands,3587,0
ItemID.HeroItem.Rime_IC_Head,3588,0
ItemID.HeroItem.Rime_IC_Ring,3589,0
ItemID.HeroItem.Rime_MISC_L1_Back,3590,0
ItemID.HeroItem.Rime_MISC_L1_Chest,3591,0
ItemID.HeroItem.Rime_MISC_L1_Feet,3592,0
ItemID.HeroItem.Rime_MISC_L1_Hands,3593,0
ItemID.HeroItem.Rime_MISC_L1_Helm,3594,0
ItemID.HeroItem.Rime_MISC_L1_Legs,3595,0
ItemID.HeroItem.Rime_MISC_L1_Shoulders,3596,0
ItemID.HeroItem.Rime_MISC_L1_Wrists,3597,0
ItemID.HeroItem.Rime_MISC_L2_Back,3598,0
ItemID.HeroItem.Rime_MISC_L2_Chest,3599,0
ItemID.HeroItem.Rime_MISC_L2_Feet,3600,0
ItemID.HeroItem.Rime_MISC_L2_Hands,3601,0
ItemID.HeroItem.Rime_MISC_L2_Helm,3602,0
ItemID.HeroItem.Rime_MISC_L2_Legs,3603,0
ItemID.HeroItem.Rime_MISC_L2_Shoulders,3604,0
ItemID.HeroItem.Rime_MISC_L2_Wrists,3605,0
ItemID.HeroItem.Rime_MISC_Starter_Back,3606,0
ItemID.HeroItem.Rime_MISC_Starter_Chest,3607,0
ItemID.HeroItem.Rime_MISC_Starter_Feet,3608,0
ItemID.HeroItem.Rime_MISC_Starter_Hands,3609,0
ItemID.HeroItem.Rime_MISC_Starter_Helm,3610,0
ItemID.HeroItem.Rime_MISC_Starter_Legs,3611,0
ItemID.HeroItem.Rime_MISC_Starter_Shoulders,3612,0
ItemID.HeroItem.Rime_MISC_Starter_Wrists,3613,0
ItemID.HeroItem.Rime_NP_Back,3614,0
ItemID.HeroItem.Rime_NP_Feet,3615,0
ItemID.HeroItem.Rime_NP_Head,3616,0
ItemID.HeroItem.Rime_NP_Legs,3617,0
ItemID.HeroItem.Rime_NP_Ring,3618,0
ItemID.HeroItem.Rime_NP_Shoulders,3619,0
ItemID.HeroItem.Rime_PR_Back,3620,0
ItemID.HeroItem.Rime_PR_Chest,3621,0
ItemID.HeroItem.Rime_PR_Feet,3622,0
ItemID.HeroItem.Rime_PR_Hands,3623,0
ItemID.HeroItem.Rime_PR_Head,3624,0
ItemID.HeroItem.Rime_PR_Legs,3625,0
ItemID.HeroItem.Rime_PR_Necklace,3626,0
ItemID.HeroItem.Rime_PR_Ring,3627,0
ItemID.HeroItem.Rime_PR_Shoulders,3628,0
ItemID.HeroItem.Rime_SG_Back,3629,0
ItemID.HeroItem.Rime_SG_Chest,3630,0
ItemID.HeroItem.Rime_SG_Hands,3631,0
ItemID.HeroItem.Rime_SG_Neck,3632,0
ItemID.HeroItem.Rime_SG_Ring,3633,0
ItemID.HeroItem.Rime_SG_Shoulders,3634,0
ItemID.HeroItem.Rime_UM_Back,3635,0
ItemID.HeroItem.Rime_UM_Feet,3636,0
ItemID.HeroItem.Rime_UM_Head,3637,0
ItemID.HeroItem.Rime_UM_Legs,3638,0
ItemID.HeroItem.Rime_UM_Neck,3639,0
ItemID.HeroItem.Rime_UM_Ring,3640,0
ItemID.HeroItem.Rime_VVA_Chest,3641,0
ItemID.HeroItem.Rime_VVA_Feet,3642,0
ItemID.HeroItem.Rime_VVA_Hands,3643,0
ItemID.HeroItem.Rime_VVA_Head,3644,0
ItemID.HeroItem.Rime_VVA_Legs,3645,0
ItemID.HeroItem.Rime_VVA_Necklace,3646,0
ItemID.HeroItem.Rime_VVA_Ring,3647,0
ItemID.HeroItem.Rime_VVA_Shoulders,3648,0
ItemID.HeroItem.Rime_VVA_Wrists,3649,0
ItemID.HeroItem.ShouldersFiremageDefault_1,3650,0
ItemID.HeroItem.ShouldersInkDefault_1,3651,0
ItemID.HeroItem.ShouldersMosseDefault_1,3652,0
ItemID.HeroItem.ShouldersWarmasterDefault_1,3653,0
ItemID.HeroItem.Vigor_DD_Chest,3654,0
ItemID.HeroItem.Vigor_DD_Hands,3655,0
ItemID.HeroItem.Vigor_DD_Head,3656,0
ItemID.HeroItem.Vigor_DD_Neck,3657,0
ItemID.HeroItem.Vigor_DD_Ring,3658,0
ItemID.HeroItem.Vigor_DD_Wrists,3659,0
ItemID.HeroItem.Vigor_DR_Chest,3660,0
